time,dist,path_x,path_y,path_z,path_vx,path_vy,path_vz,left_edge_x,left_edge_y,left_edge_z,right_edge_x,right_edge_y,right_edge_z,e_min,e_max,yaw,yaw_rate,curvature
0,29.402926396609,2.92708158493042,-78.5586776733399,0,5.63574986729635,0.11200513365976,0,1.70343285515934,-75.514346844317,-4.17342901229858,3.4890006837087,-79.9566831582535,-3.93574452400208,-1.50670913232124,3.28104654194508,0.382180611318863,0.0802833139896393,0.0142425525476853
0,29.459331568861,2.9789662361145,-78.5365524291992,0,5.64093838454837,0.113958615118575,0,1.75283387399557,-75.493090499571,-4.16813611984253,3.54010734836127,-79.929396843909,-3.92763185501099,-1.50163075069801,3.28116764072363,0.382981697744643,0.0816988050937653,0.0144802394610896
0,29.5157676514265,3.03087472915649,-78.514404296875,0,5.64626295696362,0.115853117052659,0,1.80217664375998,-75.4718592183233,-4.16285037994385,3.59127199798202,-79.9020795708612,-3.91959834098816,-1.49655864066193,3.28127712028054,0.383811394399923,0.0830737948417664,0.0147099618830953
0,29.5722757938133,3.08280611038208,-78.4921264648438,0,5.65137927414951,0.117735373601231,0,1.8515547009357,-75.4506127535551,-4.15755987167358,3.6425037936595,-79.8747264479214,-3.9115514755249,-1.49159116713404,3.28127805728515,0.384650627798363,0.0844296216964722,0.0149364078555652
0,29.6288180441206,3.13475823402405,-78.4698104858398,0,5.65635052215107,0.119640065118719,0,1.90096359262997,-75.4293530212639,-4.15226697921753,3.69375796628683,-79.847361377724,-3.90390014648437,-1.48664964278768,3.28125445691558,0.385489861196793,0.085803396999836,0.0151659996245221
0,29.6854239466125,3.18673038482666,-78.447380065918,0,5.66144869604343,0.12149317373548,0,1.95031993315204,-75.4081159007701,-4.14655494689941,3.74510711066248,-79.819945601244,-3.89696288108826,-1.48179644915211,3.28113356487699,0.386365334219253,0.0871449559926987,0.0153891524229575
0,29.742073536914,3.23872375488281,-78.4248886108398,0,5.66661968334818,0.123263207037387,0,1.99970994431064,-75.3868642924242,-4.14005374908447,3.79648908429528,-79.7925122969242,-3.89002180099487,-1.47698906882673,3.28096738509745,0.387242714590353,0.0884252935647965,0.0156009024341244
0,29.7987794391475,3.29073882102966,-78.4023056030273,0,5.67180126005721,0.124920288036751,0,2.04915050369721,-75.3655909341107,-4.133544921875,3.84791211181076,-79.765057073562,-3.88233995437622,-1.47225461330723,3.28072820120015,0.388120094961443,0.0896225273609161,0.0157975912026664
0,29.8555356597786,3.34277558326721,-78.3796463012695,0,5.67698570225491,0.126429949674451,0,2.09852725522654,-75.344345031138,-4.12704229354858,3.89941838954296,-79.73755740215,-3.87412333488464,-1.46757411113472,3.28042797547729,0.389033714956563,0.0907120034098625,0.0159749417829552
0,29.9123420464982,3.39483380317688,-78.3569107055664,0,5.68204100096106,0.127749830628128,0,2.14794363852667,-75.3230820753473,-4.12054061889648,3.95096286984825,-79.7100373340357,-3.86590695381165,-1.46295290815165,3.28006878590047,0.389949242300313,0.0916579961776733,0.0161270992015766
0,29.9692043526068,3.44691300392151,-78.3340835571289,0,5.68703465013331,0.128874508244168,0,2.19741048901186,-75.3017974044603,-4.10995483398438,4.00254796956828,-79.6824955788454,-3.85783195495605,-1.45840501759934,3.27963654181853,0.390864769644063,0.0924634784460068,0.0162544721600102
0,30.0261108333948,3.49901366233826,-78.3111953735352,0,5.69216950517294,0.129823012096003,0,2.24691769321169,-75.2804953701162,-4.09737300872803,4.05416392735628,-79.6549373482513,-3.84979844093323,-1.45390312997925,3.27915946953286,0.391780296987813,0.0931483656167984,0.0163600448567721
