time,dist,path_x,path_y,path_z,path_vx,path_vy,path_vz,left_edge_x,left_edge_y,left_edge_z,right_edge_x,right_edge_y,right_edge_z,e_min,e_max,yaw,yaw_rate,curvature,old_dist
0,173.003948607795,-33.5305290222168,-86.6485061645508,0,10.3533984855003,0.364878573013827,0,-31.43300785818207,-84.22389601774796,-1.700598120689392,-37.3623864799009,-91.07790627374042,-0.7206823825836182,-5.85685213261342,3.2059833744972632,5.569992113129209,0.333299815654755,0.0321723369509434,177.631283667809
0,173.107512450719,-33.4497337341309,-86.7132949829102,0,10.3456592453463,0.375075903313782,0,-31.383671042302055,-84.30872709059373,-1.6875841617584229,-37.28325626334882,-91.17490460622207,-0.6993078589439392,-5.882334180650606,3.1702621019919324,5.573360490814756,0.340613484382629,0.0329017077037774,177.734847510734
0,173.211002908535,-33.368709564209,-86.7776794433594,0,10.3375200854272,0.386499111960906,0,-31.334383754570315,-84.3934730033845,-1.6742223501205444,-37.20377552131698,-91.27233261510939,-0.6655407547950745,-5.908437867126198,3.134154088136046,5.576807069794248,0.349218189716339,0.0337580351018032,177.838337968549
0,173.314407415049,-33.2874450683594,-86.8416213989258,0,10.3289906387749,0.398912524580995,0,-31.285172990014516,-84.47808734013014,-1.660213589668274,-37.123888332499895,-91.37025884910122,-0.625140368938446,-5.935221484839493,3.097642123100504,5.580347108856748,0.358914375305176,0.0347223670208693,177.941742475063
0,173.417736051157,-33.2059364318848,-86.9051284790039,0,10.3200778240244,0.412120770129373,0,-31.23458651931406,-84.56084179614996,-1.6459203958511353,-37.036124989304696,-91.45990587834945,-0.5890856981277466,-5.951163041202888,3.062988822898156,5.583988237396787,0.369529902935028,0.0357783743248276,178.045071111171
0,173.520978573266,-33.1241760253906,-86.9681701660156,0,10.3107832477723,0.425960608768312,0,-31.17968067161309,-84.63813652670765,-1.6325414180755615,-36.93911522804702,-91.5395036263069,-0.5519201755523682,-5.954061699809943,3.0348177772592733,5.587738084808896,0.380915999412537,0.0369119738335079,178.14831363328
0,173.624131401313,-33.0421600341797,-87.0307312011719,0,10.301117679283,0.440295099356306,0,-31.12492717062449,-84.71521678834125,-1.6183264255523682,-36.84162860684069,-91.61949264394187,-0.5145702958106995,-5.957574423646828,3.0062250163822735,5.59160618783624,0.392943739891052,0.0381109414748385,178.251466461327
0,173.727189638871,-32.9598808288574,-87.0927886962891,0,10.2910840218854,0.455007898578872,0,-31.070332300693025,-84.79207373414724,-1.6039221286773682,-36.74363918256088,-91.69989421791959,-0.47188231348991394,-5.961732010637425,2.977193809161845,5.595598268524717,0.405500918626785,0.0393646722926001,178.354524698886
0,173.830151773713,-32.8773384094238,-87.1543350219727,0,10.2806859613372,0.469999942898439,0,-31.015892589148937,-84.86871225284122,-1.5896410942077637,-36.64513496695538,-91.7807181847541,-0.4090222120285034,-5.966549427249725,2.9477197941105264,5.599716234222959,0.418489545583725,0.0406639114095191,178.457486833727
0,173.933018018929,-32.7945251464844,-87.2153549194336,0,10.2699289814433,0.485186238856203,0,-30.961610175431755,-84.9451293325873,-1.5740270614624023,-36.54608493058011,-91.8619900045005,-0.34403562545776367,-5.9720531165939015,2.917790517888584,5.603965806976865,0.431823939085007,0.04200056718826,178.560353078943
